#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2024 10 06 07 56 999 99.0 99.0  1.39 14.29  6.28  92 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 06 08 26 999 99.0 99.0  1.25  9.88  5.83  69 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 06 08 56 999 99.0 99.0  1.38 14.29  6.43  90 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 06 09 26 999 99.0 99.0  1.26 14.29  6.31  89 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 06 09 56 999 99.0 99.0  1.37 14.29  6.39  92 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 06 10 26 999 99.0 99.0  1.32  9.88  6.31  57 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 06 10 56 999 99.0 99.0  1.28 12.50  6.12  94 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 06 11 26 999 99.0 99.0  1.29 10.53  6.30  75 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 06 11 56 999 99.0 99.0  1.37 13.33  6.50 100 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 06 12 26 999 99.0 99.0  1.26 11.11  6.13  47 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 06 12 56 999 99.0 99.0  1.30 13.33  6.13  94 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 06 13 26 999 99.0 99.0  1.30 10.53  6.30  68 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 06 13 56 999 99.0 99.0  1.28 12.50  6.22  90 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 06 14 26 999 99.0 99.0  1.35 14.29  6.46  96 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 06 14 56 999 99.0 99.0  1.34 11.11  6.26  75 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 06 15 26 999 99.0 99.0  1.33 10.53  6.60  64 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 06 15 56 999 99.0 99.0  1.33 12.50  6.31  96 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 06 16 26 999 99.0 99.0  1.37  9.88  6.61  69 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 06 16 56 999 99.0 99.0  1.41  9.88  6.96  71 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 06 17 26 999 99.0 99.0  1.37 13.33  6.63  94 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 06 17 56 999 99.0 99.0  1.41  9.88  6.95  72 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 06 18 26 999 99.0 99.0  1.41 12.50  6.54  93 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 06 18 56 999 99.0 99.0  1.45 15.38  7.15  96 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 06 19 26 999 99.0 99.0  1.38 13.33  7.05  93 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 06 19 56 999 99.0 99.0  1.48 14.29  7.40  90 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 06 20 26 999 99.0 99.0  1.35 14.29  7.32  94 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 06 20 56 999 99.0 99.0  1.38 15.38  7.04  92 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 06 21 26 999 99.0 99.0  1.38 14.29  7.25  73 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 06 21 56 999 99.0 99.0  1.36 13.33  7.28  86 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 06 22 26 999 99.0 99.0  1.39 14.29  7.30 104 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 06 22 56 999 99.0 99.0  1.34 14.29  7.16  82 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 06 23 26 999 99.0 99.0  1.38 14.29  7.49  86 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 06 23 56 999 99.0 99.0  1.35 13.33  7.49  83 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 07 00 26 999 99.0 99.0  1.28 14.29  7.48  87 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 07 00 56 999 99.0 99.0  1.33 14.29  7.71  94 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 07 01 26 999 99.0 99.0  1.29 14.29  7.99  92 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 07 01 56 999 99.0 99.0  1.25 13.33  8.02  89 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 07 02 26 999 99.0 99.0  1.26 11.76  7.65  62 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 07 02 56 999 99.0 99.0  1.21 14.29  7.78  93 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 07 03 26 999 99.0 99.0  1.20 13.33  7.60  79 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 07 03 56 999 99.0 99.0  1.18 15.38  7.80  93 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 07 04 26 999 99.0 99.0  1.19 13.33  8.13  89 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 07 04 56 999 99.0 99.0  1.26 13.33  8.33  78 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 07 05 26 999 99.0 99.0  1.36 14.29  8.42  90 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 07 05 56 999 99.0 99.0  1.25 11.76  8.51  68 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 07 06 26 999 99.0 99.0  1.25 15.38  8.68  87 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 07 06 56 999 99.0 99.0  1.33 12.50  8.72  65 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 07 07 26 999 99.0 99.0  1.29 13.33  8.44  86 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 07 07 56 999 99.0 99.0  1.31 15.38  8.90  86 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 07 08 26 999 99.0 99.0  1.26 16.67  8.47  86 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 07 08 56 999 99.0 99.0  1.34 15.38  9.05  94 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 07 09 26 999 99.0 99.0  1.36 16.67  8.85  92 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 07 09 56 999 99.0 99.0  1.36 15.38  9.14  89 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 07 10 26 999 99.0 99.0  1.35 15.38  9.17  94 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 07 10 56 999 99.0 99.0  1.30 14.29  9.01  93 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 07 11 26 999 99.0 99.0  1.34 15.38  9.23  86 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 07 11 56 999 99.0 99.0  1.26 15.38  8.85  87 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 07 12 26 999 99.0 99.0  1.36 15.38  9.67  86 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 07 12 56 999 99.0 99.0  1.37 14.29  9.49  89 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 07 13 26 999 99.0 99.0  1.32 12.50  9.22  73 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 07 13 56 999 99.0 99.0  1.44 15.38  9.90  78 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 07 14 26 999 99.0 99.0  1.45 16.67  9.91  75 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 07 14 56 999 99.0 99.0  1.47 15.38  9.45  90 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 07 15 26 999 99.0 99.0  1.45 15.38  9.49  83 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 07 15 56 999 99.0 99.0  1.48 15.38  9.24  86 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 07 16 26 999 99.0 99.0  1.43 13.33  8.96  80 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 07 16 56 999 99.0 99.0  1.38 15.38  8.76  87 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 07 17 26 999 99.0 99.0  1.46 15.38  8.64  78 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 07 17 56 999 99.0 99.0  1.40 15.38  8.10  83 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 07 18 26 999 99.0 99.0  1.44 14.29  8.17  86 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 07 18 56 999 99.0 99.0  1.42 13.33  7.54  87 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 07 19 26 999 99.0 99.0  1.40 14.29  7.34  75 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 07 19 56 999 99.0 99.0  1.51 14.29  7.66  82 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 07 20 26 999 99.0 99.0  1.42 14.29  7.34  86 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 07 20 56 999 99.0 99.0  1.37 14.29  7.30  82 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 07 21 26 999 99.0 99.0  1.40 14.29  7.49  90 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 07 21 56 999 99.0 99.0  1.54 14.29  7.85  75 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 07 22 26 999 99.0 99.0  1.49 12.50  7.76  87 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 07 22 56 999 99.0 99.0  1.49 14.29  8.31  85 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 07 23 26 999 99.0 99.0  1.32 12.50  7.83  62 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 07 23 56 999 99.0 99.0  1.38 14.29  8.18  83 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 08 00 26 999 99.0 99.0  1.46 13.33  7.50  75 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 08 00 56 999 99.0 99.0  1.31 14.29  6.88  65 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 08 01 26 999 99.0 99.0  1.37 11.11  7.45  69 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 08 01 56 999 99.0 99.0  1.34 14.29  7.32  66 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 08 02 26 999 99.0 99.0  1.37 13.33  7.52  78 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 08 02 56 999 99.0 99.0  1.33 13.33  7.56  66 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 08 03 26 999 99.0 99.0  1.32 12.50  7.06  80 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 08 03 56 999 99.0 99.0  1.35 12.50  7.12  72 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 08 04 26 999 99.0 99.0  1.41 12.50  7.20  85 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 08 04 56 999 99.0 99.0  1.42 11.76  6.81  76 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 08 05 26 999 99.0 99.0  1.45 14.29  6.68  78 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 08 05 56 999 99.0 99.0  1.50 15.38  6.72  62 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 08 06 26 999 99.0 99.0  1.47 12.50  6.05  75 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 08 06 56 999 99.0 99.0  1.48 12.50  5.69  75 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 08 07 26 999 99.0 99.0  1.52 11.76  5.75  72 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 08 07 56 999 99.0 99.0  1.43 11.11  5.65  65 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 08 08 26 999 99.0 99.0  1.51 12.50  5.61  65 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 08 08 56 999 99.0 99.0  1.47 13.33  5.44  62 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 08 09 26 999 99.0 99.0  1.46 12.50  5.28  64 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 08 09 56 999 99.0 99.0  1.42 11.76  5.39  72 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 08 10 26 999 99.0 99.0  1.42 12.50  5.33  93 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 08 10 56 999 99.0 99.0  1.57 10.53  5.45  68 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 08 11 26 999 99.0 99.0  1.51 12.50  5.39  62 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 08 11 56 999 99.0 99.0  1.57 11.76  5.46  68 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 08 12 26 999 99.0 99.0  1.52 11.76  5.67  68 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 08 12 56 999 99.0 99.0  1.53 13.33  5.67  61 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 08 13 26 999 99.0 99.0  1.47 11.76  5.46  62 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 08 13 56 999 99.0 99.0  1.36 11.76  5.14  68 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 08 14 26 999 99.0 99.0  1.42 11.11  5.44  68 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 08 14 56 999 99.0 99.0  1.43 11.76  5.70  66 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 08 15 26 999 99.0 99.0  1.43 11.76  5.46  93 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 08 15 56 999 99.0 99.0  1.44 12.50  5.70  73 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 08 16 26 999 99.0 99.0  1.42 11.11  5.54  76 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 08 16 56 999 99.0 99.0  1.39 11.76  5.28  65 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 08 17 26 999 99.0 99.0  1.41 12.50  5.50  64 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 08 17 56 999 99.0 99.0  1.43 11.76  5.70  69 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 08 18 26 999 99.0 99.0  1.42 11.76  5.54  68 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 08 18 56 999 99.0 99.0  1.39 11.76  5.66  49 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 08 19 26 999 99.0 99.0  1.34 12.50  5.52  54 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 08 19 56 999 99.0 99.0  1.28 10.53  5.41  73 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 08 20 26 999 99.0 99.0  1.31 12.50  5.73  51 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 08 20 56 999 99.0 99.0  1.33 11.11  5.96  69 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 08 21 26 999 99.0 99.0  1.34 11.11  5.94  68 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 08 21 56 999 99.0 99.0  1.39 12.50  6.42  57 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 08 22 26 999 99.0 99.0  1.30 11.76  5.94  52 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 08 22 56 999 99.0 99.0  1.36 13.33  6.22  45 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 08 23 26 999 99.0 99.0  1.30 12.50  6.35  49 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 08 23 56 999 99.0 99.0  1.28 12.50  6.23  58 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 09 00 26 999 99.0 99.0  1.37 13.33  6.52  34 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 09 00 56 999 99.0 99.0  1.37 14.29  6.73  57 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 09 01 26 999 99.0 99.0  1.35 14.29  6.50  58 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 09 01 56 999 99.0 99.0  1.42 13.33  7.09  59 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 02 26 999 99.0 99.0  1.53 14.29  7.60  62 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 02 56 999 99.0 99.0  1.38 13.33  6.86  58 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 03 26 999 99.0 99.0  1.48 13.33  7.64  52 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 03 56 999 99.0 99.0  1.44 11.76  7.59  54 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 04 26 999 99.0 99.0  1.51 13.33  7.70  52 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 04 56 999 99.0 99.0  1.61 12.50  8.39  62 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 05 26 999 99.0 99.0  1.40 12.50  7.56  59 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 05 56 999 99.0 99.0  1.51 14.29  8.26  45 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 06 26 999 99.0 99.0  1.68 12.50  8.73  61 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 06 56 999 99.0 99.0  1.77 13.33  9.05  72 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 07 26 999 99.0 99.0  1.65 14.29  8.48  65 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 07 56 999 99.0 99.0  1.61 13.33  8.51  65 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 08 26 999 99.0 99.0  1.76 14.29  8.93  61 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 09 26 999 99.0 99.0  1.80 14.29  8.96  66 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 09 56 999 99.0 99.0  1.69 12.50  8.69  58 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 10 26 999 99.0 99.0  1.97 13.33  9.70  68 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 10 56 999 99.0 99.0  1.86 13.33  9.20  75 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 11 26 999 99.0 99.0  1.67 13.33  8.60  65 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 11 56 999 99.0 99.0  1.78 13.33  8.97  59 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 12 26 999 99.0 99.0  1.52 13.33  8.01  45 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 12 56 999 99.0 99.0  1.70 13.33  8.60  64 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 13 26 999 99.0 99.0  1.76 13.33  8.70  66 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 13 56 999 99.0 99.0  1.63 14.29  8.08  47 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 14 26 999 99.0 99.0  1.56 13.33  8.12  65 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 14 56 999 99.0 99.0  1.62 13.33  8.38  51 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 15 26 999 99.0 99.0  1.70 13.33  8.63  58 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 15 56 999 99.0 99.0  1.61 13.33  8.63  49 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 16 26 999 99.0 99.0  1.53 13.33  8.52  54 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 16 56 999 99.0 99.0  1.65 15.38  9.09  59 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 17 26 999 99.0 99.0  1.49 12.50  8.73  55 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 17 56 999 99.0 99.0  1.48 15.38  8.71  52 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 09 18 26 999 99.0 99.0  1.42 11.76  8.71  52 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 18 56 999 99.0 99.0  1.56 13.33  9.30  54 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 19 26 999 99.0 99.0  1.65 12.50  9.70  57 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 19 56 999 99.0 99.0  1.56 14.29  9.47  55 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 20 26 999 99.0 99.0  1.63 13.33  9.62  52 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 09 20 56 999 99.0 99.0  1.69 14.29  9.97  51 9999.0 999.0  22.5 999.0 99.0 99.00
2024 10 09 21 26 999 99.0 99.0  1.43 12.50  9.17  54 9999.0 999.0  22.5 999.0 99.0 99.00
2024 10 09 21 56 999 99.0 99.0  1.45 13.33  9.55  68 9999.0 999.0  22.5 999.0 99.0 99.00
2024 10 09 22 26 999 99.0 99.0  1.52 14.29  9.75  59 9999.0 999.0  22.5 999.0 99.0 99.00
2024 10 09 22 56 999 99.0 99.0  1.46 12.50  9.62  47 9999.0 999.0  22.5 999.0 99.0 99.00
2024 10 09 23 26 999 99.0 99.0  1.46 13.33  9.75  52 9999.0 999.0  22.4 999.0 99.0 99.00
2024 10 09 23 56 999 99.0 99.0  1.33 13.33  9.32  62 9999.0 999.0  22.4 999.0 99.0 99.00
2024 10 10 00 26 999 99.0 99.0  1.26 13.33  9.16  49 9999.0 999.0  22.4 999.0 99.0 99.00
2024 10 10 00 56 999 99.0 99.0  1.36 14.29  9.23  57 9999.0 999.0  21.8 999.0 99.0 99.00
2024 10 10 01 26 999 99.0 99.0  1.26 13.33  8.90  64 9999.0 999.0  21.8 999.0 99.0 99.00
2024 10 10 01 56 999 99.0 99.0  1.27 12.50  9.20  58 9999.0 999.0  21.9 999.0 99.0 99.00
2024 10 10 02 26 999 99.0 99.0  1.34 13.33  9.20  59 9999.0 999.0  21.9 999.0 99.0 99.00
2024 10 10 02 56 999 99.0 99.0  1.26 13.33  9.22  62 9999.0 999.0  22.0 999.0 99.0 99.00
2024 10 10 03 26 999 99.0 99.0  1.16 14.29  9.01  72 9999.0 999.0  22.0 999.0 99.0 99.00
2024 10 10 03 56 999 99.0 99.0  1.07 12.50  8.50  47 9999.0 999.0  22.1 999.0 99.0 99.00
2024 10 10 04 26 999 99.0 99.0  1.21 12.50  9.05  54 9999.0 999.0  22.1 999.0 99.0 99.00
2024 10 10 04 56 999 99.0 99.0  1.17 13.33  9.20  44 9999.0 999.0  22.2 999.0 99.0 99.00
2024 10 10 05 26 999 99.0 99.0  1.20 14.29  9.64  59 9999.0 999.0  22.3 999.0 99.0 99.00
2024 10 10 05 56 999 99.0 99.0  1.16 13.33  9.26  58 9999.0 999.0  22.3 999.0 99.0 99.00
2024 10 10 06 26 999 99.0 99.0  1.36 13.33 10.10  58 9999.0 999.0  22.2 999.0 99.0 99.00
2024 10 10 06 56 999 99.0 99.0  1.13 14.29  9.44  57 9999.0 999.0  22.2 999.0 99.0 99.00
2024 10 10 07 26 999 99.0 99.0  1.14 14.29  8.99  57 9999.0 999.0  22.2 999.0 99.0 99.00
2024 10 10 07 56 999 99.0 99.0  1.12 13.33  7.59  54 9999.0 999.0  22.1 999.0 99.0 99.00
2024 10 10 08 26 999 99.0 99.0  1.23 12.50  6.39  73 9999.0 999.0  22.1 999.0 99.0 99.00
2024 10 10 08 56 999 99.0 99.0  1.25 11.11  5.84  54 9999.0 999.0  22.1 999.0 99.0 99.00
2024 10 10 09 26 999 99.0 99.0  1.38 13.33  5.89  55 9999.0 999.0  22.1 999.0 99.0 99.00
2024 10 10 09 56 999 99.0 99.0  1.37 13.33  5.71  64 9999.0 999.0  22.4 999.0 99.0 99.00
2024 10 10 10 26 999 99.0 99.0  1.48 13.33  5.38  69 9999.0 999.0  22.4 999.0 99.0 99.00
2024 10 10 10 56 999 99.0 99.0  1.56 13.33  5.61  57 9999.0 999.0  22.4 999.0 99.0 99.00
2024 10 10 11 26 999 99.0 99.0  1.62 12.50  5.56  72 9999.0 999.0  22.3 999.0 99.0 99.00
2024 10 10 11 56 999 99.0 99.0  1.67 11.76  5.29  65 9999.0 999.0  22.3 999.0 99.0 99.00
2024 10 10 12 26 999 99.0 99.0  1.87 12.50  5.33  48 9999.0 999.0  22.4 999.0 99.0 99.00
2024 10 10 12 56 999 99.0 99.0  2.00 12.50  5.47  51 9999.0 999.0  22.4 999.0 99.0 99.00
2024 10 10 13 26 999 99.0 99.0  1.90  5.56  5.32  14 9999.0 999.0  22.4 999.0 99.0 99.00
2024 10 10 13 56 999 99.0 99.0  1.96  5.88  5.53   9 9999.0 999.0  22.4 999.0 99.0 99.00
2024 10 10 14 26 999 99.0 99.0  1.99 13.33  5.56  52 9999.0 999.0  22.5 999.0 99.0 99.00
2024 10 10 14 56 999 99.0 99.0  1.96  5.88  5.50   6 9999.0 999.0  22.5 999.0 99.0 99.00
2024 10 10 15 26 999 99.0 99.0  1.93  5.88  5.54  10 9999.0 999.0  22.5 999.0 99.0 99.00
2024 10 10 15 56 999 99.0 99.0  1.90 12.50  5.59  59 9999.0 999.0  22.5 999.0 99.0 99.00
2024 10 10 16 26 999 99.0 99.0  1.88  5.88  5.43  19 9999.0 999.0  22.5 999.0 99.0 99.00
2024 10 10 16 56 999 99.0 99.0  1.87  5.88  5.47  16 9999.0 999.0  22.5 999.0 99.0 99.00
2024 10 10 17 26 999 99.0 99.0  1.83  6.25  5.40  24 9999.0 999.0  22.5 999.0 99.0 99.00
2024 10 10 17 56 999 99.0 99.0  1.80  5.56  5.22  16 9999.0 999.0  22.5 999.0 99.0 99.00
2024 10 10 18 26 999 99.0 99.0  1.76  5.88  5.28  20 9999.0 999.0  22.5 999.0 99.0 99.00
2024 10 10 18 56 999 99.0 99.0  1.73 11.76  5.31  62 9999.0 999.0  22.4 999.0 99.0 99.00
2024 10 10 19 26 999 99.0 99.0  1.79  6.25  5.29  19 9999.0 999.0  22.4 999.0 99.0 99.00
2024 10 10 19 56 999 99.0 99.0  1.76  5.88  5.15  13 9999.0 999.0  22.4 999.0 99.0 99.00
2024 10 10 20 26 999 99.0 99.0  1.80  5.88  5.40   9 9999.0 999.0  22.4 999.0 99.0 99.00
2024 10 10 20 56 999 99.0 99.0  1.83  6.25  5.19  19 9999.0 999.0  22.4 999.0 99.0 99.00
2024 10 10 21 26 999 99.0 99.0  1.94  5.56  5.21   6 9999.0 999.0  22.4 999.0 99.0 99.00
2024 10 10 21 56 999 99.0 99.0  1.87  5.88  5.09  14 9999.0 999.0  22.3 999.0 99.0 99.00
2024 10 10 22 26 999 99.0 99.0  1.82  5.56  5.14  13 9999.0 999.0  22.2 999.0 99.0 99.00
2024 10 10 22 56 999 99.0 99.0  1.90  5.88  5.17  14 9999.0 999.0  22.1 999.0 99.0 99.00
2024 10 10 23 26 999 99.0 99.0  1.95  5.00  5.21  14 9999.0 999.0  22.1 999.0 99.0 99.00
2024 10 10 23 56 999 99.0 99.0  1.94  5.26  5.13  16 9999.0 999.0  22.1 999.0 99.0 99.00
2024 10 11 00 26 999 99.0 99.0  2.00  5.26  5.15  16 9999.0 999.0  22.1 999.0 99.0 99.00
2024 10 11 00 56 999 99.0 99.0  1.89  4.76  5.10  14 9999.0 999.0  22.1 999.0 99.0 99.00
2024 10 11 01 26 999 99.0 99.0  1.89  5.56  5.23  28 9999.0 999.0  22.1 999.0 99.0 99.00
2024 10 11 01 56 999 99.0 99.0  1.85  5.56  5.10  33 9999.0 999.0  22.1 999.0 99.0 99.00
2024 10 11 02 26 999 99.0 99.0  1.99 12.50  5.35  49 9999.0 999.0  22.1 999.0 99.0 99.00
2024 10 11 02 56 999 99.0 99.0  1.96 12.50  5.22  54 9999.0 999.0  22.1 999.0 99.0 99.00
2024 10 11 03 26 999 99.0 99.0  1.87  5.00  5.30  21 9999.0 999.0  22.1 999.0 99.0 99.00
